"Style","Status","Source","Output","CandidateCount"
"FT1401-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1401-30\FT1401主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1401-30.jpg","1"
"FT1402","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1402\FT1402主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1402.jpg","1"
"FT1403","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1403\FT1403主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1403.jpg","1"
"FT1404","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1404\FT1404主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1404.jpg","1"
"FT1405-3015","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1405-3015\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1405-3015.jpg","1"
"FT1406-3015","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1406-3015\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1406-3015.jpg","1"
"FT1407-3015","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1407-3015\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1407-3015.jpg","1"
"FT1408","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1408\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1408.jpg","1"
"FT1409","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1409\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1409.jpg","1"
"FT1410","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1410\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1410.jpg","1"
"FT1411","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1411\FT1411主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1411.jpg","2"
"FT1413","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1413\FT1166主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1413.jpg","1"
"FT1414","no_main_image_filename","","","0"
"FT1415","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1415\FT1415主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1415.jpg","1"
"FT1416","no_main_image_filename","","","0"
"FT1417","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1417\FT1417主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1417.jpg","1"
"FT1418","no_main_image_filename","","","0"
"FT1419","no_main_image_filename","","","0"
"FT1420","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1420\主图10-场景 拷贝.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1420.jpg","11"
"FT1421","no_main_image_filename","","","0"
"FT1422","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1422\FT1422主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1422.jpg","1"
"FT1423","no_main_image_filename","","","0"
"FT1424","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1424\FT1424主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1424.jpg","1"
"FT1425","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1425\FT1425主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1425.jpg","1"
"FT1426","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1426\FT1426主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1426.jpg","1"
"FT1427","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1427\FT1427主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1427.jpg","1"
"FT1428","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1428\FT1428主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1428.jpg","1"
"FT1430-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1430-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1430-20.jpg","1"
"FT1431","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1431\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1431.jpg","1"
"FT1432","no_main_image_filename","","","0"
"FT1433","no_main_image_filename","","","0"
"FT1434-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1434-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1434-30.jpg","1"
"FT1435-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1435-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1435-30.jpg","1"
"FT1436-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1436-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1436-30.jpg","1"
"FT1437-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1437-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1437-30.jpg","1"
"FT1438-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1438-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1438-30.jpg","1"
"FT1439-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1439-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1439-30.jpg","1"
"FT1440-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1440-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1440-30.jpg","1"
"FT1441-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1441-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1441-30.jpg","1"
"FT1442-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1442-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1442-30.jpg","1"
"FT1443-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1443-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1443-20.jpg","1"
"FT1444-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1444-20\主图 1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1444-20.jpg","1"
"FT1445-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1445-20\主图 1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1445-20.jpg","1"
"FT1446-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1446-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1446-20.jpg","1"
"FT1447","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1447\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1447.jpg","1"
"FT1448","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1448\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1448.jpg","1"
"FT1449","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1449\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1449.jpg","1"
"FT1450","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1450\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1450.jpg","1"
"FT1451","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1451\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1451.jpg","1"
"FT1452","no_main_image_filename","","","0"
"FT1454","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1454\FT1454主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1454.jpg","1"
"FT1455","no_main_image_filename","","","0"
"FT1456","no_main_image_filename","","","0"
"FT1457","no_main_image_filename","","","0"
"FT1458","no_main_image_filename","","","0"
"FT1459","no_main_image_filename","","","0"
"FT1460","no_main_image_filename","","","0"
"FT1461","no_main_image_filename","","","0"
"FT1462","no_main_image_filename","","","0"
"FT1463-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1463-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1463-20.jpg","5"
"FT1464-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1464-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1464-20.jpg","1"
"FT1465-20","no_main_image_filename","","","0"
"FT1466-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1466-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1466-20.jpg","1"
"FT1467-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1467-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1467-20.jpg","1"
"FT1468-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1468-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1468-20.jpg","1"
"FT1469-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1469-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1469-20.jpg","1"
"FT1470-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1470-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1470-20.jpg","1"
"FT1471","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1471\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1471.jpg","1"
"FT1472","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1472\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1472.jpg","1"
"FT1473","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1473\FT1473主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1473.jpg","2"
"FT1474","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1474\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1474.jpg","1"
"FT1475","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1475\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1475.jpg","1"
"FT1476","no_main_image_filename","","","0"
"FT1477","no_main_image_filename","","","0"
"FT1478","no_main_image_filename","","","0"
"FT1479","no_main_image_filename","","","0"
"FT1480","no_main_image_filename","","","0"
"FT1481","no_main_image_filename","","","0"
"FT1482-30","no_main_image_filename","","","0"
"FT1483-30","no_main_image_filename","","","0"
"FT1484-30","no_main_image_filename","","","0"
"FT1485-30","no_main_image_filename","","","0"
"FT1486-30","no_main_image_filename","","","0"
"FT1487-30","no_main_image_filename","","","0"
"FT1488-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1488-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1488-30.jpg","1"
"FT1489-30","no_main_image_filename","","","0"
"FT1490-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1490-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1490-30.jpg","1"
"FT1491-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1491-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1491-30.jpg","1"
"FT1492","no_main_image_filename","","","0"
"FT1493","no_main_image_filename","","","0"
"FT1494","no_main_image_filename","","","0"
"FT1495","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1495\FT1495主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1495.jpg","1"
"FT1496-20","no_main_image_filename","","","0"
"FT1497-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1497-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1497-20.jpg","1"
"FT1498-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1498-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1498-20.jpg","1"
"FT1499-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1499-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1499-20.jpg","1"
"FT1500-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1500-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1500-20.jpg","1"
"FT1501-20","no_main_image_filename","","","0"
"FT1502-20","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1502-20\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1502-20.jpg","1"
"FT1508-30","no_main_image_filename","","","0"
"FT1509-30","no_main_image_filename","","","0"
"FT1510-30","no_main_image_filename","","","0"
"FT1511-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1511-30\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1511-30.jpg","1"
"FT1512-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1512-30\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1512-30.jpg","1"
"FT1513-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1513-30\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1513-30.jpg","1"
"FT1514-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1514-30\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1514-30.jpg","1"
"FT1515","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1515\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1515.jpg","1"
"FT1516","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1516\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1516.jpg","1"
"FT1517","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1517\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1517.jpg","1"
"FT1518","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1518\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1518.jpg","2"
"FT1519","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1519\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1519.jpg","1"
"FT1520-3015","no_main_image_filename","","","0"
"FT1521-3015","no_main_image_filename","","","0"
"FT1522-3015","no_main_image_filename","","","0"
"FT1523-3015","no_main_image_filename","","","0"
"FT1524-3015","no_main_image_filename","","","0"
"FT1525-3015","no_main_image_filename","","","0"
"FT1526-3015","no_main_image_filename","","","0"
"FT1527-3015","no_main_image_filename","","","0"
"FT1528-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1528-30\FT1528主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1528-30.jpg","1"
"FT1529-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1529-30\FT1529主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1529-30.jpg","1"
"FT1530-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1530-30\FT15301主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1530-30.jpg","1"
"FT1531-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1531-30\FT1531主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1531-30.jpg","1"
"FT1532","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1532\FT1532主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1532.jpg","1"
"FT1533","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1533\FT1533主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1533.jpg","1"
"FT1534","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1534\FT1534主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1534.jpg","1"
"FT1535","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1535\FT1535主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1535.jpg","1"
"FT1536","no_main_image_filename","","","0"
"FT1537","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1537\主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1537.jpg","1"
"FT1538","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1538\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1538.jpg","1"
"FT1539","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1539\FT1539主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1539.jpg","1"
"FT1540","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1540\FT1540主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1540.jpg","2"
"FT1541","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1541\FT1541主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1541.jpg","2"
"FT1542","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1542\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1542.jpg","1"
"FT1543","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1543\FT1543主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1543.jpg","2"
"FT1544-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1544-30\FT1544主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1544-30.jpg","1"
"FT1545-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1545-30\FT1545主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1545-30.jpg","1"
"FT1546-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1546-30\FT1546主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1546-30.jpg","1"
"FT1547-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1547-30\FT1547主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1547-30.jpg","1"
"FT1548-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1548-30\FT1548主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1548-30.jpg","1"
"FT1549-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1549-30\FT1549主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1549-30.jpg","1"
"FT1550-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1550-30\FT1550主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1550-30.jpg","1"
"FT1551-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1551-30\FT1551主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1551-30.jpg","1"
"FT1552-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1552-30\FT1552主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1552-30.jpg","1"
"FT1553-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1553-30\FT1553主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1553-30.jpg","1"
"FT1554","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1554\FT1554主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1554.jpg","1"
"FT1555","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1555\FT1555主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1555.jpg","1"
"FT1556","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1556\FT1556主图.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1556.jpg","1"
"FT1557","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1557\FT1557主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1557.jpg","1"
"FT1558","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1558\FT1558主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1558.jpg","1"
"FT1559","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1559\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1559.jpg","1"
"FT1560","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1560\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1560.jpg","1"
"FT1561","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1561\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1561.jpg","1"
"FT1562","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1562\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1562.jpg","1"
"FT1564-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1564-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1564-30.jpg","1"
"FT1565-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1565-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1565-30.jpg","1"
"FT1566-30","no_main_image_filename","","","0"
"FT1567-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1567-30\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1567-30.jpg","1"
"FT1568","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1568\FT1568主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1568.jpg","1"
"FT1569","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1569\FT1569主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1569.jpg","1"
"FT1570","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1570\FT1570主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1570.jpg","1"
"FT1571","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1571\FT1571主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1571.jpg","1"
"FT1572","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1572\FT1572主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1572.jpg","1"
"FT1573","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1573\FT1573主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1573.jpg","1"
"FT1574","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1574\FT1574主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1574.jpg","1"
"FT1575","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1575\主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1575.jpg","1"
"FT1576","no_main_image_filename","","","0"
"FT1578","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1578\FT1578主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1578.jpg","1"
"FT1579","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1579\FT1579主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1579.jpg","1"
"FT1580","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1580\FT1580主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1580.jpg","1"
"FT1581","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1581\FT1581主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1581.jpg","1"
"FT1582","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1582\FT1582主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1582.jpg","1"
"FT1583","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1583\FT1583主图1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式主图汇总\FT1583.jpg","1"
