"Style","Status","Source","Output","CandidateCount"
"FT1856","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1856\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1856.jpg","1"
"FT1857","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1857\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1857.jpg","1"
"FT1858","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1858\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1858.jpg","1"
"FT1859","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1859\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1859.jpg","1"
"FT1860","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1860\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1860.jpg","1"
"FT1861","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1861\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1861.jpg","1"
"FT1862","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1862\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1862.jpg","1"
"FT1863","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1863\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1863.jpg","1"
"FT1864","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1864\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1864.jpg","3"
"FT1865","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1865\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1865.jpg","4"
"FT1870-30","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1870-30\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1870-30.jpg","3"
"FT1871","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1871\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1871.jpg","1"
"FT1872","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1872\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1872.jpg","1"
"FT1874","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1874\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1874.jpg","1"
"FT1875","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1875\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1875.jpg","1"
"FT1876","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1876\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1876.jpg","1"
"FT1877","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1877\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1877.jpg","1"
"FT1878","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1878\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1878.jpg","2"
"FT1879","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1879\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1879.jpg","1"
"FT1880","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1880\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1880.jpg","1"
"FT1881","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1881\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1881.jpg","1"
"FT1882","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1882\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1882.jpg","1"
"FT1883","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1883\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1883.jpg","1"
"FT1884","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1884\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1884.jpg","1"
"FT1885","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1885\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1885.jpg","1"
"FT1886","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1886\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1886.jpg","1"
"FT1887","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1887\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1887.jpg","1"
"FT1888","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1888\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1888.jpg","1"
"FT1889","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1889\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1889.jpg","1"
"FT1890","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1890\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1890.jpg","1"
"FT1891","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1891\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1891.jpg","1"
"FT1892","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1892\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1892.jpg","1"
"FT1893","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1893\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1893.jpg","1"
"FT1894","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1894\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1894.jpg","1"
"FT1895","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1895\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1895.jpg","2"
"FT1896","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1896\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1896.jpg","1"
"FT1897","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1897\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1897.jpg","1"
"FT1898","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1898\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1898.jpg","1"
"FT1899","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1899\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1899.jpg","1"
"FT1900","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1900\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1900.jpg","1"
"FT1901","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1901\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1901.jpg","1"
"FT1902","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1902\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1902.jpg","1"
"FT1903","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1903\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1903.jpg","1"
"FT1904","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1904\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1904.jpg","1"
"FT1908","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1908\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1908.jpg","1"
"FT1909","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1909\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1909.jpg","1"
"FT1910","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1910\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1910.jpg","1"
"FT1911","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1911\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1911.jpg","1"
"FT1912","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1912\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1912.jpg","1"
"FT1913","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1913\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1913.jpg","1"
"FT1914","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1914\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1914.jpg","2"
"FT1915","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1915\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1915.jpg","1"
"FT1916","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1916\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1916.jpg","1"
"FT1917","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1917\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1917.jpg","5"
"FT1918","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1918\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1918.jpg","1"
"FT1919","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1919\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1919.jpg","1"
"FT1920","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1920\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1920.jpg","1"
"FT1921","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1921\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1921.jpg","1"
"FT1922","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1922\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1922.jpg","1"
"FT1923","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1923\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1923.jpg","1"
"FT1924","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1924\场景1.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1924.png","1"
"FT1925","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1925\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1925.jpg","1"
"FT1926","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1926\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1926.jpg","1"
"FT1927","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1927\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1927.jpg","1"
"FT1928","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1928\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1928.jpg","1"
"FT1929","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1929\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1929.jpg","1"
"FT1930","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1930\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1930.jpg","1"
"FT1931","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1931\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1931.jpg","1"
"FT1932","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1932\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1932.jpg","1"
"FT1933","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1933\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1933.jpg","1"
"FT1942","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1942\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1942.jpg","1"
"FT1943","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1943\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1943.jpg","1"
"FT1944","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1944\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1944.jpg","1"
"FT1945","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1945\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1945.jpg","1"
"FT1946","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1946\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1946.jpg","1"
"FT1947","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1947\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1947.jpg","2"
"FT1948","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1948\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1948.jpg","2"
"FT1949","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1949\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1949.jpg","1"
"FT1950","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1950\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1950.jpg","1"
"FT1951","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1951\场景1.png","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1951.png","1"
"FT1952","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1952\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1952.jpg","1"
"FT1953","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1953\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1953.jpg","1"
"FT1954","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1954\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1954.jpg","1"
"FT1955","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1955\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1955.jpg","1"
"FT1956","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1956\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1956.jpg","1"
"FT1957","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1957\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1957.jpg","1"
"FT1958","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1958\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1958.jpg","1"
"FT1959","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1959\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1959.jpg","1"
"FT1971","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1971\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1971.jpg","2"
"FT1972","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1972\场景1.1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1972.jpg","2"
"FT1973","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1973\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1973.jpg","2"
"FT1974","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1974\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1974.jpg","1"
"FT1975","copied","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\FT1975\场景1.jpg","H:\claude\ru-site\material\佳润业\图包资料\FT地贴\款式场景图汇总\FT1975.jpg","2"
